location,latitude,longitude
"Tabatinga, Brazil",-21.7373768,-48.6880522
Paramaribo,5.8241764,-55.1662813
"Off Land's End, England",50.0662633,-5.7148222
"St Leger-la-Montagne, France",46.0292761,1.4188089
"Gulfport, MS",30.3674198,-89.0928155
"Asbury Park, New Jersey",40.2203907,-74.0120817
"Near Wampusirpi, Honduras",15.1648913,-84.6202279
Steamboat Springs,40.4848003,-106.831735
"Tököl,  Pest Hungary",47.3226787,18.9632427
"Tawau,  Malaysia",4.2435206,117.885331
"Near Magdalena, New Mexico",34.1169903,-107.243372
"Near Dizangue, Cameroon",3.7465887,10.0180602
Korat AB,59.3046826,18.1229239
King Salmon,58.7505385,-156.5218277
Ulan Bator,47.9184676,106.9177016
"Adak, Alaska",51.8736127,-176.639032
"Near Cachimbo, Brazil",-5.90883,-44.302785
"La Guardia Airport, New York, NY",40.7757145,-73.873364
Ambler,46.395412,11.146774
Roxas City,11.6034823,122.7071181
Brussels - London,51.507965,-0.0517129
Lexington,38.0464066,-84.4970393
"Near Trappa, Italy",44.1853611,7.9943977
"Mangere, New Zealand",-36.9741065,174.7994402
"Busia, Kenya",0.3712048,34.2647952
"Katherine, Australia",-14.4646157,132.2635993
"Off Drewin, Ivory Coast",4.914172,-6.149344
"Near Richmond, Virginia",37.5385087,-77.43428
"Long Island Sound, Connecticut",41.0508886,-72.9479898
Santa Barbara de Zulia,8.9973658,-71.9084553
"Near Volgograd, Russia",48.7081906,44.5153353
Myitkyina,25.3833313,97.3999925
"Near Faridpur, East Pakistan (Bangladesh)",23.6040182,89.8415542
Joplin,37.0841838,-94.5133385
"Spokane, Washington",47.6571934,-117.42351
"Near Havana, Cuba",23.135305,-82.3589631
Pointe a Pitre,16.2408636,-61.5334077
Travis,30.2878569,-97.7561392
Balikpapan,-1.2398711,116.8593379
"Near Hinsdale, Illinois",41.8024604,-87.9299841
"Sao Jorge, Azores (Portugal)",38.6445305,-28.052794
Da Lat,11.9402416,108.4375758
Rio Gallegos,-51.6268852,-69.105804
"Manchester, NH",42.9956397,-71.4547891
Hoskins,42.1122261,-97.3061614
"Near Quang Tri, South Vietnam",21.0107622,105.7725533
Gambell,63.7779847,-171.7279493
Wilkes-Barre,41.2464824,-75.8817316
"Near Florence, South Carolina",34.1984435,-79.7671658
"Near Saint Denis, Reunion",-20.8799889,55.448137
Jeannine Lake,33.2467571,-87.5792628
"Off Waikanae, New Zealand",-40.8758432,175.0643045
"Cardiff, Wales, UK",51.4816546,-3.1791934
"Hal, Belgium",50.7360524,4.2374349
"Port Moresby, New Guinea",-9.4099744,147.1734397
"Suzano, Brazil",-23.5427842,-46.3108391
"Near Skien, Norway",59.2662883,9.5311354
Clermont,49.3780921,2.4141907
"Off Bergen, Norway",60.3943055,5.3259192
Holtville,32.8139211,-115.378107
"Near Aden, Yemen",12.789585,45.028504
Kaktovik,70.1274505,-143.612865
Port Hope Simpson,52.5459688,-56.3006239
Tripoli - Cairo,30.0590334,31.3418143
Alameda NAS,37.7863098,-122.3182703
"Galveston, TX",29.3872254,-94.992736
Lanywa,20.9403992,94.8226013
Antalya,36.8865728,30.7030242
"Herrenalb, Germany",48.7822431,8.4471679
"Off Buenavista, Philippines",10.0808818,124.1117182
"Sam Thong, Laos",19.3751403,103.2485672
Marianna,30.7743596,-85.2268735
"Dayton, OH",39.7589478,-84.1916069
"Bedford, England",52.1363806,-0.4675041
"Near Nantes, France",47.2186371,-1.5541362
"Near Marseilles, France",47.0706778,3.0029271
"Baucau, East Timor",-8.4650462,126.4585621
Quincemil,-13.2307497,-70.7543356
"Kodiak, Alaska",57.7901661,-152.4067073
Luxor,25.702096,32.647186
Uberaba,-19.750833,-47.936666
"Near Kyzyltu, Kazakhstan",43.4140241,77.0661576
"Near Karachi, Pakistan",24.8546842,67.0207055
"Fairfield, N.J.",40.8837102,-74.3059823
"Chiang Mai, Thailand",18.7882778,98.9858802
Off Morocco,28.3347722,-10.3713379
"Sibiu, Romania",45.7973912,24.1519202
"London, England",51.4893335,-0.1440551
Malta,35.8885993,14.4476911
Istanbull,45.401274,2.0468189
Puerto Princesa,9.7398561,118.7438187
Las Vegas - Salt Lake City,40.6968648,-112.007536
Darwaza,40.2525653,58.4396147
"Kiev, USSR",50.4507554,30.5156729
"Atlantic City, NJ",39.3642852,-74.4229351
"Vail, Washington",46.8451007,-122.6562348
Resolute Bay,74.67912,-94.842251
"Orlivka, Ukraine",51.0595519,26.7194473
"Off Baku, Azerbaijan",40.3755885,49.8328009
"Near Campeche, Mexico",19.0,-90.5
"Halifax, NS",44.648618,-63.5859487
"Calimesa, California",34.0039044,-117.0619774
"Panama City, Panama",8.9714493,-79.5341802
Trivandrum,8.4882267,76.947551
Jomsom,28.7838097,83.7304953
"Near Clarksville, Tennessee",36.5277607,-87.3588703
"Near Da Nang, South Vietnam",16.0339098,108.1135382
"Near Huaricanga, Peru",-10.4884858,-77.7507097
"Iligan, Philippines",8.2281556,124.2411508
"Kozani, Greece",40.3007259,21.7883119
Mumbai,19.054999,72.8692035
Kokshetau,53.2852054,69.3814676
Colorado Creek,40.4585317,-106.5506566
New Guinea,-5.5226203,142.0871194
"Near Robertson, Missouri",38.7642176,-90.3820603
"Walshville, Illinois",39.0708801,-89.6189784
Sandwich,51.2752527,1.3408309
"Diyarbakir, Turkey",37.9162222,40.2363542
Vilyuisk,63.7562932,121.6958302
"Off Shimano, Japan",34.5594782,135.4654903
"Cary, North Carolina",35.7882893,-78.7812081
"Near Piesenkofen, Germany",48.963057,12.1497078
Jalapa,14.6507935,-89.9390853
Rochester Minn.,44.0234387,-92.4630182
"Del Rio, Texas",29.357515,-100.8987707
"Near Bhojpur, Nepal",27.1743038,87.0934775
"Elim, Alaska",64.6178042,-162.2624238
Ahwaz,31.3230637,48.67932
"Enarotali, Indonesia",-3.9284498,136.3766675
Burbank - Oakland,42.5090347,-83.3567241
Cochabamba,-17.4012458,-66.1675681
"Off Belmont, Brisbane, Australia",-27.5147784,153.1268563
"New Paris, Indiana",41.5045465,-85.8241085
Buckley ANGB,39.7078055,-104.758286
Sao Luis,-2.5295265,-44.2963942
"El Arish, Egypt",31.123641,33.7983521
"Butte, MT",46.0131505,-112.536508
"Rock Springs, Wyoming",41.5860557,-109.2194544
Batumi,41.6241427,41.6249897
Pohuwato,0.701821,121.6470746
"Near Ban Nong Rong, Thailand",14.1194306,99.6364915
Charlston,-31.7233858,147.8475673
"Blace, Macedonia",41.8716036,21.6658181
"Auckland, New Zealand",-36.852095,174.7631803
Pocatello,42.8620287,-112.450627
Dagura,13.2097484,8.1861336
Ajaccio,41.9263991,8.7376029
"Lai Chau, Vietnam",22.2921668,103.1798662
Moscow - Vnoukovo,55.611698,37.300255
"Off Livorno, Italy",42.7902379,10.3402239
"Lakehurst, NJ",40.014561,-74.3112574
Turin,45.0677551,7.6824892
Rotorua - Tauranga.,-38.0394484,176.2227557
Cartago,9.8157322,-83.6943809
Comodoro,-13.6581107,-59.786883
"Off Rio de Janeiro, Brazil",-22.9110137,-43.2093727
"Off Calcutta, India",22.5726459,88.3638953
"Preswick, Scotland",55.503242,-4.6202504
"Bîr Mogreïn, Mauritania",25.2311431,-11.5810134
Enarotali,-3.9284498,136.3766675
"Saint Louis, MO",38.6280278,-90.1910154
Big Trout,41.2670519,-78.4980437
"Near Bogata, Colombia",4.6065,-74.0729814
"Chiraz, Iran",29.6060218,52.5378041
"Orumiyeh, Iran",37.548341,45.0667111
Lonkin,61.0840661,21.5933636
Atlanta,33.7544657,-84.3898151
Oakland - Sacramento,38.596326,-121.238996
Burbank,34.1812089,-118.307201
"Dar es Salaam, Tanzania",-6.8160837,39.2803583
"Lisbon, Portugal",38.7077507,-9.1365919
"Near Athens, Greece",37.9755648,23.7348324
Oakland,37.8044557,-122.271356
"Stuttgart, Germany",48.7784485,9.1800132
"Ust-Barguzin, Russia",53.4147,109.029
"Off Oahu, Hawaii",21.4834364,-158.0364837
"Near Sarroch,  Italy",39.0655592,9.0108295
Simra,24.9133363,80.2198436
Kindu,-2.9493766,25.9184499
Kiev,50.4500336,30.5241361
Orsk,51.5874287,16.3539366
Dehli,28.6517178,77.2219388
David,8.4371469,-82.4286281
"Near Whittier, California",33.9749136,-118.0338664
"Gallup, New Mexico",35.5283506,-108.743907
Daegu,35.8713,128.6018
"Nashville, TN",36.1622767,-86.7742984
Hanoi,21.0283334,105.854041
"Ayr, Scotland",55.4628044,-4.6302502
"Halifax, Nova Scotia, Canada",44.648618,-63.5859487
Lakehurst N.J.,40.014561,-74.3112574
"Kowloon Bay, Hong Kong",22.3231377,114.2141235
"Near Ivanovo, Russia",56.9956855,40.9812104
Rome -  London,43.2225775,-75.5502288
"Needles, California",34.8383236,-114.603872
Nadi,-17.7992725,177.4178549
"Monte Matto, Italy",45.8556421,10.3976599
"Hattiesburg, MS",31.3271189,-89.2903392
El Paso,31.7601164,-106.4870404
"Bangor, ME",44.8016255,-68.7713289
"Near Coari, Brazil",-4.0885957,-63.1431166
"Near La  Coruña, Spain",43.3709703,-8.3959425
"Beni, Bolivia",-14.0,-65.0
"Moerdijk, Netherlands",51.6627723,4.5255922
"Port of Spain, Trinidad",10.6506035,-61.5165737
Cumana,10.4495706,-64.1578046
Mers Nueva,43.70169,-1.10847
"Off Surabaya, Indonesia",-7.2462836,112.7377674
Saint-Helier,47.384863,4.6832032
"River Humber, England",53.7124015,-0.3652257
Buenos Aires,-34.6083696,-58.4440583
"Nellis AFB, Nevada",36.2400348,-115.0210494
"Teterboro, New Jersey",40.8598219,-74.0593075
"Near Trinidad, Bolivia",-14.8349438,-64.9044936
"Merced, California",37.1641544,-120.7678602
"Near Zephyr Cove, Nevada",39.0060103,-119.947238
"Geneina, Sudan",13.4420205,22.4459786
Warner Robins AFB,32.6178258,-83.5770746
"Near Sumacal, Beni, BO",-12.9482581,-65.1120651
"Alpena, MI",45.0176181,-83.6670019
"Dix Run, Pennsylvania",40.907199,-77.938042
"Near Santa Ana, California",33.7494951,-117.873221
"Ravello, Italy",40.6496643,14.6122753
Menorca,39.9492572,4.0499642
"La Paz, Bolivia",-16.4955455,-68.1336229
"Arran, Scotland",55.577451,-5.2521609
Triumph Bay,53.4683307,-128.6977469
"Near Luyaba, Argentina",-32.1497856,-65.0584813
"Near Saada, Yemen",17.063405,43.914884
"Colorado, Bolivia",-17.5429363,-64.7991084
"Port Hardy, BC, Canada",50.7244402,-127.4976081
Pau,43.2957547,-0.3685668
Albania,5.7587654,-73.9151617
Guanabara,-22.888889,-47.065556
"Johnstown, PA",40.3267407,-78.9219698
"Near Godstone, Surrey, England",51.221863,-0.0565382
"Cordillera, Colombia",6.4999245,-75.9226329
"Mitu, Colombia",1.2538499,-70.2345576
"Near San Diego, California",32.7174202,-117.162772
"Kai Tak, Hong Kong",22.3301046,114.1989492
Bogota,4.6534109,-74.0836547
"Monte Renoso, Corsica, France",42.0597203,9.1338008
Rochester,43.157285,-77.615214
Oskarshamn,57.2632811,16.4443478
"Near Lahore, Pakistan",31.5656822,74.3141829
"Kinshasa, Congo",-4.3196982,15.3424196
Porto Plata,18.1584387,-66.2377196
Elmendorf,29.2560731,-98.3327903
Shimla,31.1041526,77.1709729
"Don Don, Haiti",-27.4866632,-59.0005697
"Near Castel, Libya",32.3963246,15.0524913
"Khabarovsk, Russia",51.6312684,136.121524
Salt Lake City,40.7596198,-111.886797
Puerto Williams,-54.9357749,-67.6062504
"Columbus, OH",39.9622601,-83.0007065
"Potters Bar, England",51.6958889,-0.1848935
"Abilene, TX",32.44645,-99.7475905
"Malakal, Sudan",9.5200246,31.6597225
"Off Ajaccio, Corsica, France",41.9263991,8.7376029
"Near Agra, India",27.1752554,78.0098161
"Near Poeketi, Suriname",4.1259776,-54.62289
Cuenca,40.0661031,-2.1313528
"Bolivar, Argentina",-34.6097193,-58.374119
"Ivano-Frankovsk, Ukraine",48.9224763,24.710334
"Ajaccio, Corsica",41.9263991,8.7376029
"Bakersfield - Los Angeles, CA",35.3757409,-119.0434536
Trabzon,41.0054605,39.7301463
"Off Mackay, Australia",-21.141956,149.1865149
"Ukiah, California",39.1501662,-123.2077861
"Near Guayaramerin, Bolivia",-10.818915,-65.3550455
"Charleston, WV",38.3505995,-81.6332812
Sarmi,-1.8546889,138.7492642
Freetown,8.479004,-13.26795
Uli,10.0207009,139.788892
Elizabethville,40.5489742,-76.8119151
Santo Antao,17.0555285,-25.1723049
Malmo,55.6052931,13.0001566
Lanzhou,36.474436,103.733224
Obudu,6.5583976,9.0532889
"Near Sadiya, India",27.8338439,95.6751942
Bastia,42.6993979,9.4509187
Parintins,-2.6344567,-56.7319324
Hue,16.4639321,107.5863388
Agdam,39.9935455,46.9300331
"Near Murmansk, Russia",68.970665,33.07497
"Off Palma de Mallorca, Spain",39.5695818,2.6500745
Jiech,8.3691166,31.1362454
"Near Poroslitsy, Russia",54.5802674,35.5932198
"Richland, WA",46.2804298,-119.275205
"Ninia, Indonesia",-4.3641086,139.3012904
"Near Padalarang, Indonesia",-6.8422655,107.4969093
Macae,-22.2828305,-41.9649091
"Mt. Iliamna, Alaska",60.0321758,-153.091521
"Berkeley Springs, West Virginia",39.6267975,-78.2279514
:	Krasnoyarsk,56.0091173,92.872586
Espírita Santo,-29.6536251,-53.7929696
"Alicante, Spain",38.3436365,-0.4881708
"Georgetown, South Carolina",33.4392245,-79.3343041
"Boston, MA",42.3554334,-71.060511
"Yanaul, Russia",56.2714237,54.9294823
La Grande,45.3246068,-118.0878695
Mount Hagen,-5.858784,144.2316365
Kaduna,10.5182899,7.4359863
"Sabang, Indonesia",5.8927453,95.3225751
"Tanna, Vanuatu",-19.4857785,169.3345014
Cabo Ruivo,38.762962,-9.1040553
"Off Sabine Pass, Texas",29.7329013,-93.8956445
"Milwaukee, WI",43.0386475,-87.9090751
"Ruislip, England",51.5775626,-0.4278453
"Villa Montes, Bolivia",-21.2589001,-63.4722606
"Lacey Township, New Jersey",39.8726184,-74.2951444
"Near Itta Bena, Mississipi",33.4951269,-90.3229458
"Louisville, KY",38.2542376,-85.759407
"El Sosneado, Argentina",-35.0788526,-69.5677277
"Birkenhead, England",53.3895177,-3.0248007
"Mont Blanc, France",45.8327056,6.8651706
Rimouski,48.450155,-68.529968
Saposa,-5.5849988,154.7071398
"Stephenville, Newfoundland",48.5452022,-58.5871146
"Near Miami, Florida",25.7741728,-80.19362
"Noumea,  New Caledonia",-22.2745264,166.442419
RAF Lakenheath,52.4048269,0.5565321
"Near Da Nang, Vietnam",16.068,108.212
"Detroit, MI",42.3315509,-83.0466403
"Near Kinkala, Congo",-4.3565973,14.7587752
"Khost, Afghanistan",33.4014634,69.8912294
Kota,25.1737019,75.8574194
Trujillo,-8.1116778,-79.0287742
"Trinidad, Bolivia",-14.8349438,-64.9044936
Narsarsuaq,61.1555545,-45.4238591
Annobon Island,-1.434384,5.6374236
New Deli,32.0929566,34.8649532
"Appleton, Wisconsin",44.2613967,-88.4069744
"Near Betania, Colombia",5.7451779,-75.9768362
"Near Jakarta, Indonesia",-6.1754049,106.827168
"Near Aleppo, Syria",36.19924,37.1637253
Akure,7.2525595,5.1932647
"Ansbach, Germany",49.2888745,10.5597693
"La Ronge, Saskatchewan",55.1005283,-105.2900485
Bata,1.869189,9.7720137
"Oaxaca, Mexico",17.0,-96.5
Dacca (Dhaka),23.7643863,90.3890144
Islay,55.7585802,-6.1656723
"Bage, Brazil",-31.3314264,-54.1062808
Taipei,25.0375198,121.5636796
Mandalgobi,45.7630435,106.2704145
"Gosport, England",50.7952074,-1.1210853
Mehamn,71.0389923,27.8517589
Northern Israel,33.0675257,35.3115472
Stanleyville,39.4720184,-81.4112312
"Off Mitsamiouli, Comoros",-11.3888547,43.2930126
Nushagak River,59.7420692,-157.3201821
Bahia Blanca,-38.7176522,-62.2654871
"Intracostal City, Louisiana",29.8758335,-92.1287946
"Malaybalay, Philippines",8.1550421,125.1305726
Battambang,12.9256791,103.2317136
Biak,-1.1836086,136.0816321
Latakia,35.5200185,35.7781044
"Ambato, Ecuador",-1.2422413,-78.6287594
Murmansk,68.970665,33.07497
"Off Makhachkala , Russia",42.9830241,47.5048717
"Columbia, Missouri",38.951883,-92.3337366
"Jinan, China",36.6519754,117.1138479
Hamburg,53.550341,10.000654
"Zhengzhou-Xinzheng, China",34.5283779,113.8491214
"Near El Paso, Texas",31.7601164,-106.4870404
Montigo Bay,29.80727,-81.265019
"Malaga, Spain",36.7213028,-4.4216366
"Stafford Springs, Connecticut",41.9623876,-72.3129297
Wroclaw,51.1089776,17.0326689
Pruth Bay,51.653341,-128.1086728
Manaus,-3.1316333,-59.9825041
Guayaquil,-2.2895167,-80.0983887
"Valencia, Spain",39.4697065,-0.3763353
Ancorage,-26.8055522,153.1266407
"Rosas, Spain",42.2632018,3.1755328
"Corozal, Colombia",9.3192389,-75.2947262
Franceville,-1.6343979,13.5894808
Babol Sar,-25.9137962,28.0929033
Rivolto,45.9537388,13.0205074
Makassar,-5.1342962,119.4124282
"Whittier, AK",60.7730556,-148.6838889
"Off Port Moresby, New Guinea",-9.4099744,147.1734397
"Gulgubip, Papua New Guinea",-5.2791781,141.540814
Stephenville,32.2191836,-98.2130634
"Near Chicopee Falls, Massachusetts",42.1581538,-72.5821272
"Seattle, Washington",47.6038321,-122.330062
"Off Cinisi, Sicily, Italy",38.1549428,13.1098412
Chiclayo,-6.7716146,-79.8387175
"Ampisibil Village, Indonesia",-4.6731208,140.5768076
Shemya AFB,52.7227455,174.1003202
"Reggio di Calabria, Italy",38.1035389,15.6397556
Moncton,46.0985679,-64.8004265
Nanking,32.0438284,118.7788631
Cienfuegos,22.1459864,-80.4530775
"La Crosse, Wisconsin",43.8122836,-91.2514355
"Grisons, Switzerland",46.6960615,9.6027351
"Near Chaparra, Peru",-15.7388369,-73.8618503
Yuzhno-Sakhalinsk,46.9574273,142.727438
Calicut,11.2450558,75.7754716
Baltimore - Philadelphia,39.2983512,-76.5635955
"Gyumri, Armenia",40.7841374,43.8439415
Malabo,3.741877,8.7740663
"Coulommiers, France",48.8121301,3.0843818
Jimma,7.6756152,36.8478779
Accra,5.5571096,-0.2012376
"Sverdlovsk, Russia",56.839104,60.60825
"Sharjah, United Arab Emirates",25.2311534,54.2190083
"Near Glasgow, Scotland",55.861155,-4.2501687
"San Andres, Honduras",14.2217534,-88.5507877
Maiquetía,10.5966074,-66.9597542
Scilly Islands,49.912973,-6.3051334
Zyryanka,65.7483564,150.88802
El Toro,39.9824584,-0.748406
Düsseldorf,51.2254018,6.7763137
Richmond - Jacksonville,45.6684319,-60.8703504
"Calabar , Nigeria",4.9795999,8.3373597
"Off Bathurst Island, Australia",-11.5773019,130.4177397
Karabi,9.0469998,-6.9408864
"Near La Pedrera, Colombia",-1.1950966,-70.0887773
"Newark, N.J.",40.735657,-74.1723667
Prague,50.0596288,14.4464593
"Off Lurga Point, Ireland",52.7024215,-9.0250748
"Plain City, Utah",41.2979093,-112.0845741
"Off Abidjan, Ivory Coast",5.320357,-4.016107
"Bari, Italy",41.1257843,16.8620293
Sandoway,18.4664443,94.3668616
"Near Miho AB, Japan",36.00496,140.3022512
"Mogadiscio, Somalia",2.0349312,45.3419183
Oakland - San Francisco,37.7993876,-122.3765763
Cheboksary,56.1399598,47.2480999
"Moroni, Comoros",-11.6931255,43.2543044
Tura,47.60935,19.5949442
"Medford, New Jersey",39.9009472,-74.8234961
"Off Madeira, Portugal",32.7517501,-16.9817487
Manston,51.3459955,1.3696746
"Rivolto, Italy",45.9537388,13.0205074
Ardmore,34.1729273,-97.1309119
"Iloilo,Philippines",10.9522168,122.5799456
Namsos,64.4666372,11.3345047
"Near Enugu, Nigeria",6.4499833,7.5000007
"Fort Worth, TX",32.753177,-97.3327459
"Near Van, Turkey",38.3249599,43.6589825
"Sydney, NSW, Australia",-33.768528,150.956856
"Near Omsk, Russia",54.991375,73.371529
Kaohsiung,22.6203348,120.3120375
Okinawa,26.5707754,128.0255901
"Dusseldorf, Germany",51.2254018,6.7763137
San Francisco - Oakland,37.7993876,-122.3765763
"Raleigh, NC",35.7803977,-78.6390989
Richmond,37.5385087,-77.43428
Java Sea,-5.0471488,111.4892358
"Copeland, Kansas",37.5419685,-100.6296
"Las Lomitas, Mexico",17.0939293,-100.1256489
Tarakan,3.3000169,117.6330159
Tehran,35.6892523,51.3896004
Stalingrad,48.8842416,2.3670741
"Near Formia, Italy",41.259308,13.6080209
"Tampa, FL",27.9477595,-82.458444
"Mongaup Mountain, New York",41.9909235,-74.6840456
Zamboanga City,6.9046876,122.0764868
"Near Kinshasa, Congo",-4.3196982,15.3424196
Off Turks and Caicos Islands,21.721746,-71.5527809
"Near Quiangala, Angola",-7.4502441,14.8949246
Valencia,39.4697065,-0.3763353
Ulsan,35.5391697,129.3119136
Off the coast of France,48.6953659,6.1769768
Guwahati,26.1805978,91.753943
Topeka,39.049011,-95.677556
Nicoya,10.103348,-85.4152942
"Minchumina, Alaska",63.816697,-152.3729903
"Conakry, Guinea",9.5170602,-13.6998434
Norfolk,52.666667,1.0
"Eshowe, South Africa",-28.889191,31.4704425
Al Kari,14.3222084,-9.6032772
Saint Pierre,48.3832725,7.4718731
Sand Point,55.3405831,-160.4978522
Kardjali,41.643746,25.3722156
"Near Milan, Italy",45.4641943,9.1896346
"Caqueta, Colombia",1.1153385,-74.1056838
Zhijiang,30.4283835,111.7546868
"Corbigny, France",47.2574315,3.6843003
"Near Gambela, Ethiopia",7.8102647,34.1822172
"Kharkiv, Ukraine",49.9923181,36.2310146
Inuvik,68.3602632,-133.720386
"Rui'an, China",27.7809047,120.6512652
Chernihiv,51.272593,31.7417235
Tbilisi,41.6934591,44.8014495
Bagram AB,34.9333734,69.2341077
Taihoku,25.0466669,121.5144582
Enugu,6.4499833,7.5000007
"Pellston, Michigan",45.552789,-84.783936
"Terre Haute, Indiana",39.4667025,-87.4139119
Llandow,51.449005,-3.5222606
Petrozavodsk,61.789221,34.3688041
"Off Bathurst, Gambia",13.45535,-16.575646
"Harare, Zimbabwe",-17.8567035,31.0601584
Villa Constitucion,-33.227206,-60.3298225
"Pontoise, France",49.0508845,2.1008067
Mont-Joli,48.583875,-68.183899
"Barcelos, Brazil",-0.9729214,-62.925635
"Near Perth, Australia",-31.9558967,115.8605784
Bella Vista,36.4678036,-94.2669727
"Off Padang, Indonesia",-0.9247587,100.3632561
"Tashkent, Uzbekstan",41.3123363,69.2787079
Mendoza,-34.787093,-68.4381868
Arkhangelsk,64.543022,40.537121
"Luxor, Egypt",25.702096,32.647186
Pagadian,7.8249717,123.4365816
"Near Patti, India",25.9496326,82.1811392
El Salvador,13.8000382,-88.9140683
"Sante Fe, NM",35.4805838,-108.8499456
"Pau, France",43.2957547,-0.3685668
"Near Nakhichevan, Azerbaijan",39.1868399,45.4569024
"Midway Airport, Chicago, Illinois",41.7855141,-87.7517243
"Near Iquitos, Peru",-3.749365,-73.2444145
"Near Leningrad, Russia",59.9606739,30.1586551
"Ontario, California",34.065846,-117.64843
